N,long_orig,lat_orig,name,fclass,additional_info,zone,buckets,time_windows,closed,type,id,lat_snapped_trucktest,long_snapped_trucktest,snapped_dist_trucktest
923.0,-73.93157466,40.60472184,2590,0.0,2590.0,BK4,1.0,,0.0,Customer,,40.604498,-73.931511,25.295172378
924.0,-73.93157466,40.60472184,2752,0.0,2752.0,BK4,5.0,,0.0,Customer,,40.604498,-73.931511,25.295172378
925.0,-73.89033634,40.65659742,1294,1.0,1294.0,BK4,1.0,,0.0,Customer,,40.656588,-73.890328,1.161510244
926.0,-74.00928879,40.64967358,1616,1.0,1616.0,BK2_3,1.0,,0.0,Customer,,40.649689,-74.00932,2.894103382
927.0,-73.98782147,40.70017314,453,1.0,453.0,BK2_3,1.0,,0.0,Customer,,40.700196,-73.987822,2.666461685
928.0,-73.89033634,40.65659742,1301,1.0,1301.0,BK4,1.0,,0.0,Customer,,40.656588,-73.890328,1.161510244
929.0,-73.89033634,40.65659742,1303,1.0,1303.0,BK4,1.0,,0.0,Customer,,40.656588,-73.890328,1.161510244
930.0,-73.94854883,40.65994029,2007,1.0,2007.0,BK2_3,1.0,,0.0,Customer,,40.660241,-73.94858,33.651702053
931.0,-73.91126939,40.67087571,2236,0.0,2236.0,BK4,5.0,,0.0,Customer,,40.670908,-73.911054,18.605158276
932.0,-73.91126939,40.67087571,2128,0.0,2128.0,BK4,1.0,,0.0,Customer,,40.670908,-73.911054,18.605158276
933.0,-73.91126939,40.67087571,2153,0.0,2153.0,BK4,1.0,,0.0,Customer,,40.670908,-73.911054,18.605158276
934.0,-73.94468802,40.71460447,159,1.0,159.0,BK1,1.0,,0.0,Customer,,40.714505,-73.944671,10.966219245
935.0,-73.86727656,40.68535678,1261,1.0,1261.0,BK4,1.0,,0.0,Customer,,40.685095,-73.867142,31.211916658
936.0,-73.9116788,40.66396585,2172,1.0,2172.0,BK4,1.0,,0.0,Customer,,40.663746,-73.911625,25.009849348
937.0,-73.9116788,40.66396585,2177,1.0,2177.0,BK4,1.0,,0.0,Customer,,40.663746,-73.911625,25.009849348
938.0,-73.98693634,40.68042902,1490,1.0,1490.0,BK2_3,1.0,,0.0,Customer,,40.680291,-73.986589,33.198639274
939.0,-73.99175432,40.66278585,1597,0.0,1597.0,BK2_3,1.0,,0.0,Customer,,40.662849,-73.99186,11.504465755
940.0,-73.99175432,40.66278585,1596,0.0,1596.0,BK2_3,1.0,,0.0,Customer,,40.662849,-73.99186,11.504465755
941.0,-73.99175432,40.66278585,1583,0.0,1583.0,BK2_3,1.0,,0.0,Customer,,40.662849,-73.99186,11.504465755
942.0,-73.99175432,40.66278585,1717,0.0,1717.0,BK2_3,5.0,,0.0,Customer,,40.662849,-73.99186,11.504465755
943.0,-73.99175432,40.66278585,1718,0.0,1718.0,BK2_3,5.0,,0.0,Customer,,40.662849,-73.99186,11.504465755
944.0,-73.99175432,40.66278585,1584,0.0,1584.0,BK2_3,1.0,,0.0,Customer,,40.662849,-73.99186,11.504465755
945.0,-73.93949406,40.7330105,155,1.0,155.0,BK1,1.0,,0.0,Customer,,40.732975,-73.939385,9.718881919
946.0,-73.93548441,40.68413595,745,1.0,745.0,BK1,1.0,,0.0,Customer,,40.684205,-73.9355,7.862815548
947.0,-73.87147964,40.65966724,1233,1.0,1233.0,BK4,1.0,,0.0,Customer,,40.659831,-73.871102,36.95029019
948.0,-73.95469784,40.65985678,2012,1.0,2012.0,BK2_3,1.0,,0.0,Customer,,40.65986,-73.954698,0.5616296820000001
949.0,-73.93359388,40.61502242,2906,1.0,2906.0,BK4,1.0,,0.0,Customer,,40.615061,-73.933532,6.873847029
950.0,-73.93359388,40.61502242,2888,1.0,2888.0,BK4,1.0,,0.0,Customer,,40.615061,-73.933532,6.873847029
951.0,-73.90464781,40.67203956,2173,1.0,2173.0,BK4,1.0,,0.0,Customer,,40.672054,-73.904548,8.617450441
952.0,-73.89439206,40.65517373,1257,1.0,1257.0,BK4,1.0,,0.0,Customer,,40.655152,-73.894513,10.353720331
953.0,-73.90995451,40.69022884,926,1.0,926.0,BK1,1.0,,0.0,Customer,,40.690108,-73.909746,22.335068426
954.0,-73.90995451,40.69022884,934,1.0,934.0,BK1,1.0,,0.0,Customer,,40.690108,-73.909746,22.335068426
955.0,-73.90995451,40.69022884,935,1.0,935.0,BK1,1.0,,0.0,Customer,,40.690108,-73.909746,22.335068426
956.0,-73.90995451,40.69022884,938,1.0,938.0,BK1,1.0,,0.0,Customer,,40.690108,-73.909746,22.335068426
957.0,-73.96236376,40.71288919,209,1.0,209.0,BK1,1.0,,0.0,Customer,,40.712878,-73.962329,3.290584602
958.0,-73.96236376,40.71288919,208,1.0,208.0,BK1,1.0,,0.0,Customer,,40.712878,-73.962329,3.290584602
959.0,-73.95791423,40.66233504,1952,1.0,1952.0,BK2_3,1.0,,0.0,Customer,,40.662687,-73.957954,39.330619247
960.0,-73.97622639,40.67388196,1413,0.0,1413.0,BK2_3,1.0,,0.0,Customer,,40.673942,-73.976187,7.471945541
961.0,-73.97622639,40.67388196,1428,0.0,1428.0,BK2_3,1.0,,0.0,Customer,,40.673942,-73.976187,7.471945541
962.0,-73.97622639,40.67388196,1567,0.0,1567.0,BK2_3,5.0,,0.0,Customer,,40.673942,-73.976187,7.471945541
963.0,-73.95295285,40.66405285,2004,1.0,2004.0,BK2_3,1.0,,0.0,Customer,,40.663785,-73.952921,29.639777158
964.0,-73.9449929,40.71163524,164,1.0,164.0,BK1,1.0,,0.0,Customer,,40.71154,-73.944976,10.745854347
965.0,-73.9811273,40.64174549,1684,1.0,1684.0,BK2_3,1.0,,0.0,Customer,,40.641884,-73.981355,24.701522789
966.0,-73.9811273,40.64174549,1682,1.0,1682.0,BK2_3,1.0,,0.0,Customer,,40.641884,-73.981355,24.701522789
967.0,-73.98404457,40.68222393,471,1.0,471.0,BK2_3,1.0,,0.0,Customer,,40.68234,-73.984345,28.297561392
968.0,-73.92392938,40.68546191,718,1.0,718.0,BK1,1.0,,0.0,Customer,,40.685535,-73.923941,8.082445252
969.0,-73.92580805,40.61574705,2708,0.0,2708.0,BK4,1.0,,0.0,Customer,,40.615741,-73.925896,7.129102437
970.0,-73.92580805,40.61574705,2651,0.0,2651.0,BK4,1.0,,0.0,Customer,,40.615741,-73.925896,7.129102437
971.0,-73.92580805,40.61574705,2942,0.0,2942.0,BK4,5.0,,0.0,Customer,,40.615741,-73.925896,7.129102437
972.0,-73.91073683,40.69106603,928,1.0,928.0,BK1,1.0,,0.0,Customer,,40.691216,-73.911,27.784757527
973.0,-73.9278168,40.68182054,1763,0.0,1763.0,BK2_3,1.0,,0.0,Customer,,40.682086,-73.927872,29.888956525
974.0,-73.9278168,40.68182054,1742,0.0,1742.0,BK2_3,1.0,,0.0,Customer,,40.682086,-73.927872,29.888956525
975.0,-73.9278168,40.68182054,1897,0.0,1897.0,BK2_3,5.0,,0.0,Customer,,40.682086,-73.927872,29.888956525
976.0,-73.93616732,40.62791134,2889,1.0,2889.0,BK4,1.0,,0.0,Customer,,40.627656,-73.936138,28.408440632
977.0,-73.99127797,40.68421742,1475,1.0,1475.0,BK2_3,1.0,,0.0,Customer,,40.683905,-73.991491,38.870886995
978.0,-73.9020144,40.67569954,1133,0.0,1133.0,BK4,1.0,,0.0,Customer,,40.675673,-73.902022,3.15039496
979.0,-73.9020144,40.67569954,1330,0.0,1330.0,BK4,5.0,,0.0,Customer,,40.675673,-73.902022,3.15039496
980.0,-73.9020144,40.67569954,1073,0.0,1073.0,BK4,1.0,,0.0,Customer,,40.675673,-73.902022,3.15039496
981.0,-73.91718521,40.67669706,594,0.0,594.0,BK1,1.0,,0.0,Customer,,40.676754,-73.917177,6.349907713
982.0,-73.91718521,40.67669706,568,0.0,568.0,BK1,1.0,,0.0,Customer,,40.676754,-73.917177,6.349907713
983.0,-73.91718521,40.67669706,802,0.0,802.0,BK1,5.0,,0.0,Customer,,40.676754,-73.917177,6.349907713
984.0,-73.98678242,40.70498592,414,1.0,414.0,BK2_3,1.0,,0.0,Customer,,40.704418,-73.986812,63.223793246
985.0,-73.98678242,40.70498592,357,1.0,357.0,BK2_3,1.0,,0.0,Customer,,40.704418,-73.986812,63.223793246
986.0,-73.98235858,40.69226259,344,1.0,344.0,BK2_3,1.0,,0.0,Customer,,40.692217,-73.982516,13.98635465
987.0,-73.97432643,40.67802006,1554,1.0,1554.0,BK2_3,1.0,,0.0,Customer,,40.678114,-73.974263,11.757503061
988.0,-73.97432643,40.67802006,1541,1.0,1541.0,BK2_3,1.0,,0.0,Customer,,40.678114,-73.974263,11.757503061
989.0,-73.99632105,40.68928906,457,1.0,457.0,BK2_3,1.0,,0.0,Customer,,40.689281,-73.996327,0.9505643180000001
990.0,-73.99632105,40.68928906,458,1.0,458.0,BK2_3,1.0,,0.0,Customer,,40.689281,-73.996327,0.9505643180000001
991.0,-73.96265075,40.67369644,1798,1.0,1798.0,BK2_3,1.0,,0.0,Customer,,40.673529,-73.962712,19.074738576
992.0,-73.93157466,40.60472184,2884,1.0,2884.0,BK4,1.0,,0.0,Customer,,40.604498,-73.931511,25.295172378
993.0,-73.95671442,40.64979733,2512,1.0,2512.0,BK2_3,1.0,,0.0,Customer,,40.649814,-73.955799,77.192469083
994.0,-73.91499195,40.61187792,2744,0.0,2744.0,BK4,5.0,,0.0,Customer,,40.611859,-73.913714,108.237825764
995.0,-73.91499195,40.61187792,2603,0.0,2603.0,BK4,1.0,,0.0,Customer,,40.611859,-73.913714,108.237825764
996.0,-73.91499195,40.61187792,2583,0.0,2583.0,BK4,1.0,,0.0,Customer,,40.611859,-73.913714,108.237825764
997.0,-73.98330518,40.66212241,1385,0.0,1385.0,BK2_3,1.0,,0.0,Customer,,40.661905,-73.983489,28.497599794
998.0,-73.98330518,40.66212241,1386,0.0,1386.0,BK2_3,1.0,,0.0,Customer,,40.661905,-73.983489,28.497599794
999.0,-73.98330518,40.66212241,1394,0.0,1394.0,BK2_3,5.0,,0.0,Customer,,40.661905,-73.983489,28.497599794
1000.0,-74.00928879,40.64967358,1654,1.0,1654.0,BK2_3,1.0,,0.0,Customer,,40.649689,-74.00932,2.894103382
1001.0,-74.00834357,40.68993389,1478,1.0,1478.0,BK2_3,1.0,,0.0,Customer,,40.689925,-74.012451,346.992002057
1002.0,-73.91856874,40.68169976,2910,0.0,2910.0,BK4,5.0,,0.0,Customer,,40.681653,-73.918561,5.50654192
1003.0,-73.91856874,40.68169976,2680,0.0,2680.0,BK4,1.0,,0.0,Customer,,40.681653,-73.918561,5.50654192
1004.0,-73.91856874,40.68169976,2911,0.0,2911.0,BK4,5.0,,0.0,Customer,,40.681653,-73.918561,5.50654192
1005.0,-73.91856874,40.68169976,2623,0.0,2623.0,BK4,1.0,,0.0,Customer,,40.681653,-73.918561,5.50654192
1006.0,-73.95537696,40.64938384,2486,1.0,2486.0,BK2_3,1.0,,0.0,Customer,,40.649544,-73.955385,17.783485739
1007.0,-73.95877287,40.67939831,610,0.0,610.0,BK1,1.0,,0.0,Customer,,40.679337,-73.95847,26.33541422
1008.0,-73.95877287,40.67939831,818,0.0,818.0,BK1,5.0,,0.0,Customer,,40.679337,-73.95847,26.33541422
1009.0,-73.95877287,40.67939831,584,0.0,584.0,BK1,1.0,,0.0,Customer,,40.679337,-73.95847,26.33541422
1010.0,-73.98731895,40.65827653,1528,1.0,1528.0,BK2_3,1.0,,0.0,Customer,,40.658254,-73.987345,3.230504374
1011.0,-73.93753767,40.66710005,1893,0.0,1893.0,BK2_3,5.0,,0.0,Customer,,40.666899,-73.937558,22.273444432
1012.0,-73.93753767,40.66710005,1738,0.0,1738.0,BK2_3,1.0,,0.0,Customer,,40.666899,-73.937558,22.273444432
1013.0,-73.93753767,40.66710005,1759,0.0,1759.0,BK2_3,1.0,,0.0,Customer,,40.666899,-73.937558,22.273444432
1014.0,-73.95799316,40.67445384,1786,1.0,1786.0,BK2_3,1.0,,0.0,Customer,,40.674443,-73.957997,1.267457826
1015.0,-73.95799316,40.67445384,1787,1.0,1787.0,BK2_3,1.0,,0.0,Customer,,40.674443,-73.957997,1.267457826
1016.0,-74.00821389,40.68871006,1493,1.0,1493.0,BK2_3,1.0,,0.0,Customer,,40.689316,-74.012389,359.122344894
1017.0,-73.91545347,40.65894683,2100,1.0,2100.0,BK4,1.0,,0.0,Customer,,40.658898,-73.915787,28.924985641
1018.0,-73.91545347,40.65894683,2169,1.0,2169.0,BK4,1.0,,0.0,Customer,,40.658898,-73.915787,28.924985641
1019.0,-73.91545347,40.65894683,2191,1.0,2191.0,BK4,1.0,,0.0,Customer,,40.658898,-73.915787,28.924985641
1020.0,-73.91545347,40.65894683,2199,1.0,2199.0,BK4,1.0,,0.0,Customer,,40.658898,-73.915787,28.924985641
1021.0,-73.91361621,40.61855231,2858,1.0,2858.0,BK4,1.0,,0.0,Customer,,40.618569,-73.913595,2.7624753440000003
1022.0,-73.91789094,40.62230897,2574,1.0,2574.0,BK4,1.0,,0.0,Customer,,40.6223,-73.918079,15.869614054
1023.0,-73.89058079,40.68432335,1210,1.0,1210.0,BK4,1.0,,0.0,Customer,,40.68392,-73.89013,58.599747644
1024.0,-73.9877021,40.70127927,360,1.0,360.0,BK2_3,1.0,,0.0,Customer,,40.701279,-73.987703,0.168972329
1025.0,-73.92523875,40.70279392,922,1.0,922.0,BK1,1.0,,0.0,Customer,,40.70275,-73.925282,5.949118842
1026.0,-73.99798088,40.68892017,1451,1.0,1451.0,BK2_3,1.0,,0.0,Customer,,40.688958,-73.99796,4.590409281
1027.0,-73.90329618,40.65750634,2182,1.0,2182.0,BK4,1.0,,0.0,Customer,,40.657347,-73.903174,20.39574612
1028.0,-73.9877021,40.70127927,350,1.0,350.0,BK2_3,1.0,,0.0,Customer,,40.701279,-73.987703,0.168972329
1029.0,-73.9877021,40.70127927,371,1.0,371.0,BK2_3,1.0,,0.0,Customer,,40.701279,-73.987703,0.168972329
1030.0,-73.92058363,40.70491831,916,1.0,916.0,BK1,1.0,,0.0,Customer,,40.70506,-73.920432,20.443406001
1031.0,-73.97040437,40.69538059,494,1.0,494.0,BK2_3,1.0,,0.0,Customer,,40.695395,-73.970287,10.180773403
1032.0,-73.97040437,40.69538059,338,1.0,338.0,BK2_3,1.0,,0.0,Customer,,40.695395,-73.970287,10.180773403
1033.0,-73.98419165,40.69395457,1476,1.0,1476.0,BK2_3,1.0,,0.0,Customer,,40.693742,-73.984203,23.560076076
1034.0,-73.95328485,40.6859078,774,1.0,774.0,BK1,1.0,,0.0,Customer,,40.685907,-73.953285,0.22209162300000002
1035.0,-73.92133521,40.60660463,2885,1.0,2885.0,BK4,1.0,,0.0,Customer,,40.606948,-73.920806,58.571456543
1036.0,-73.98859721,40.69919343,292,0.0,292.0,BK2_3,1.0,,0.0,Customer,,40.699194,-73.988681,7.359146107
1037.0,-73.98859721,40.69919343,293,0.0,293.0,BK2_3,1.0,,0.0,Customer,,40.699194,-73.988681,7.359146107
1038.0,-73.98859721,40.69919343,294,0.0,294.0,BK2_3,5.0,,0.0,Customer,,40.699194,-73.988681,7.359146107
1039.0,-73.98859721,40.69919343,370,1.0,370.0,BK2_3,1.0,,0.0,Customer,,40.699194,-73.988681,7.359146107
1040.0,-73.92597459,40.71206916,919,1.0,919.0,BK1,1.0,,0.0,Customer,,40.712192,-73.925503,41.876039362
1041.0,-73.98232296,40.68786862,1485,1.0,1485.0,BK2_3,1.0,,0.0,Customer,,40.687599,-73.982507,33.876782801
1042.0,-73.98232296,40.68786862,1484,1.0,1484.0,BK2_3,1.0,,0.0,Customer,,40.687599,-73.982507,33.876782801
1043.0,-73.98232296,40.68786862,1488,1.0,1488.0,BK2_3,1.0,,0.0,Customer,,40.687599,-73.982507,33.876782801
1044.0,-73.98232296,40.68786862,1511,1.0,1511.0,BK2_3,1.0,,0.0,Customer,,40.687599,-73.982507,33.876782801
1045.0,-73.95043227,40.68984994,585,0.0,585.0,BK1,1.0,,0.0,Customer,,40.68998,-73.950458,14.602371731
1046.0,-73.95043227,40.68984994,819,0.0,819.0,BK1,5.0,,0.0,Customer,,40.68998,-73.950458,14.602371731
1047.0,-73.95043227,40.68984994,611,0.0,611.0,BK1,1.0,,0.0,Customer,,40.68998,-73.950458,14.602371731
1048.0,-73.95930082,40.66213363,1938,0.0,1938.0,BK2_3,1.0,,0.0,Customer,,40.661827,-73.959264,33.983703678
1049.0,-73.95930082,40.66213363,1922,0.0,1922.0,BK2_3,1.0,,0.0,Customer,,40.661827,-73.959264,33.983703678
1050.0,-73.95930082,40.66213363,2081,0.0,2081.0,BK2_3,5.0,,0.0,Customer,,40.661827,-73.959264,33.983703678
1051.0,-73.94321503,40.70149138,120,1.0,120.0,BK1,1.0,,0.0,Customer,,40.701505,-73.943201,1.813921681
1052.0,-73.94321503,40.70149138,69,1.0,69.0,BK1,1.0,,0.0,Customer,,40.701505,-73.943201,1.813921681
1053.0,-73.94321503,40.70149138,10,0.0,10.0,BK1,1.0,,0.0,Customer,,40.701505,-73.943201,1.813921681
1054.0,-73.94321503,40.70149138,131,1.0,131.0,BK1,1.0,,0.0,Customer,,40.701505,-73.943201,1.813921681
1055.0,-73.94321503,40.70149138,103,1.0,103.0,BK1,1.0,,0.0,Customer,,40.701505,-73.943201,1.813921681
1056.0,-73.94321503,40.70149138,141,1.0,141.0,BK1,1.0,,0.0,Customer,,40.701505,-73.943201,1.813921681
1057.0,-73.94321503,40.70149138,227,0.0,227.0,BK1,5.0,,0.0,Customer,,40.701505,-73.943201,1.813921681
1058.0,-73.94321503,40.70149138,36,0.0,36.0,BK1,1.0,,0.0,Customer,,40.701505,-73.943201,1.813921681
1059.0,-73.94321503,40.70149138,140,1.0,140.0,BK1,1.0,,0.0,Customer,,40.701505,-73.943201,1.813921681
1060.0,-73.98048755,40.69489831,377,1.0,377.0,BK2_3,1.0,,0.0,Customer,,40.694923,-73.980176,26.200764841
1061.0,-73.89033634,40.65659742,1306,1.0,1306.0,BK4,1.0,,0.0,Customer,,40.656588,-73.890328,1.161510244
1062.0,-73.89033634,40.65659742,1384,1.0,1384.0,BK4,1.0,,0.0,Customer,,40.656588,-73.890328,1.161510244
1063.0,-73.90927611,40.65733802,2125,0.0,2125.0,BK4,1.0,,0.0,Customer,,40.657305,-73.909505,19.435758261
1064.0,-73.90927611,40.65733802,2150,0.0,2150.0,BK4,1.0,,0.0,Customer,,40.657305,-73.909505,19.435758261
1065.0,-73.90927611,40.65733802,2233,0.0,2233.0,BK4,5.0,,0.0,Customer,,40.657305,-73.909505,19.435758261
1066.0,-73.90927611,40.65733802,2124,0.0,2124.0,BK4,1.0,,0.0,Customer,,40.657305,-73.909505,19.435758261
1067.0,-73.90927611,40.65733802,2232,0.0,2232.0,BK4,5.0,,0.0,Customer,,40.657305,-73.909505,19.435758261
1068.0,-73.90927611,40.65733802,2149,0.0,2149.0,BK4,1.0,,0.0,Customer,,40.657305,-73.909505,19.435758261
1069.0,-73.89210462,40.6587434,1298,1.0,1298.0,BK4,1.0,,0.0,Customer,,40.658756,-73.892082,2.296448993
1070.0,-73.95085799,40.66904216,2588,0.0,2588.0,BK4,1.0,,0.0,Customer,,40.668981,-73.950865,6.682033329
1071.0,-73.95085799,40.66904216,2609,0.0,2609.0,BK4,1.0,,0.0,Customer,,40.668981,-73.950865,6.682033329
1072.0,-73.95085799,40.66904216,2750,0.0,2750.0,BK4,5.0,,0.0,Customer,,40.668981,-73.950865,6.682033329
1073.0,-73.95085799,40.66904216,2843,1.0,2843.0,BK4,1.0,,0.0,Customer,,40.668981,-73.950865,6.682033329
1074.0,-74.02841056,40.64497915,1576,1.0,1576.0,BK2_3,1.0,,0.0,Customer,,40.643958,-74.028212,114.522910966
1075.0,-73.96443456,40.67542849,1794,1.0,1794.0,BK2_3,1.0,,0.0,Customer,,40.675765,-73.96431,38.603956722
1076.0,-73.91809833,40.70192845,1026,0.0,1026.0,BK1,5.0,,0.0,Customer,,40.701911,-73.91807,2.958539949
1077.0,-73.91809833,40.70192845,851,0.0,851.0,BK1,1.0,,0.0,Customer,,40.701911,-73.91807,2.958539949
1078.0,-73.91809833,40.70192845,839,0.0,839.0,BK1,1.0,,0.0,Customer,,40.701911,-73.91807,2.958539949
1079.0,-73.91561499,40.61170043,2864,1.0,2864.0,BK4,1.0,,0.0,Customer,,40.61215,-73.916549,93.66917948
1080.0,-73.91561499,40.61170043,2860,1.0,2860.0,BK4,1.0,,0.0,Customer,,40.61215,-73.916549,93.66917948
1081.0,-73.91242309,40.62167361,2592,0.0,2592.0,BK4,1.0,,0.0,Customer,,40.621865,-73.912637,27.942493972
1082.0,-73.91242309,40.62167361,2754,0.0,2754.0,BK4,5.0,,0.0,Customer,,40.621865,-73.912637,27.942493972
1083.0,-73.91242309,40.62167361,2613,0.0,2613.0,BK4,1.0,,0.0,Customer,,40.621865,-73.912637,27.942493972
1084.0,-73.93753767,40.66710005,1834,1.0,1834.0,BK2_3,1.0,,0.0,Customer,,40.666899,-73.937558,22.273444432
1085.0,-73.93753767,40.66710005,1821,1.0,1821.0,BK2_3,1.0,,0.0,Customer,,40.666899,-73.937558,22.273444432
1086.0,-73.9811273,40.64174549,1722,0.0,1722.0,BK2_3,5.0,,0.0,Customer,,40.641884,-73.981355,24.701522789
1087.0,-73.9811273,40.64174549,1588,0.0,1588.0,BK2_3,1.0,,0.0,Customer,,40.641884,-73.981355,24.701522789
1088.0,-73.9811273,40.64174549,1601,0.0,1601.0,BK2_3,1.0,,0.0,Customer,,40.641884,-73.981355,24.701522789
1089.0,-73.89210462,40.6587434,1293,1.0,1293.0,BK4,1.0,,0.0,Customer,,40.658756,-73.892082,2.296448993
1090.0,-73.89210462,40.6587434,1300,1.0,1300.0,BK4,1.0,,0.0,Customer,,40.658756,-73.892082,2.296448993
1091.0,-73.99596532,40.66577331,1712,1.0,1712.0,BK2_3,1.0,,0.0,Customer,,40.665765,-73.99593899999999,2.216256606
1092.0,-73.93965985,40.71615617,146,1.0,146.0,BK1,1.0,,0.0,Customer,,40.715932,-73.939558,26.297406924
1093.0,-73.94178453,40.64918703,2464,1.0,2464.0,BK2_3,1.0,,0.0,Customer,,40.649391,-73.94181,22.95085011
1094.0,-73.91430664,40.68080906,2165,1.0,2165.0,BK4,1.0,,0.0,Customer,,40.680649,-73.914275,17.972149823
1095.0,-73.93864127,40.70308324,127,1.0,127.0,BK1,1.0,,0.0,Customer,,40.703673,-73.938035,83.305896854
1096.0,-73.93864127,40.70308324,126,1.0,126.0,BK1,1.0,,0.0,Customer,,40.703673,-73.938035,83.305896854
1097.0,-73.93864127,40.70308324,110,1.0,110.0,BK1,1.0,,0.0,Customer,,40.703673,-73.938035,83.305896854
1098.0,-73.93864127,40.70308324,108,1.0,108.0,BK1,1.0,,0.0,Customer,,40.703673,-73.938035,83.305896854
1099.0,-73.98048755,40.69489831,336,1.0,336.0,BK2_3,1.0,,0.0,Customer,,40.694923,-73.980176,26.200764841
1100.0,-73.98048755,40.69489831,382,1.0,382.0,BK2_3,1.0,,0.0,Customer,,40.694923,-73.980176,26.200764841
1101.0,-73.98048755,40.69489831,351,1.0,351.0,BK2_3,1.0,,0.0,Customer,,40.694923,-73.980176,26.200764841
1102.0,-74.00928879,40.64967358,1628,1.0,1628.0,BK2_3,1.0,,0.0,Customer,,40.649689,-74.00932,2.894103382
1103.0,-74.00928879,40.64967358,1648,1.0,1648.0,BK2_3,1.0,,0.0,Customer,,40.649689,-74.00932,2.894103382
1104.0,-73.97048215,40.68909948,372,1.0,372.0,BK2_3,1.0,,0.0,Customer,,40.689146,-73.970059,36.159393905
1105.0,-73.98235858,40.69226259,402,1.0,402.0,BK2_3,1.0,,0.0,Customer,,40.692217,-73.982516,13.98635465
1106.0,-73.98235858,40.69226259,349,1.0,349.0,BK2_3,1.0,,0.0,Customer,,40.692217,-73.982516,13.98635465
1107.0,-73.90927611,40.65733802,2195,1.0,2195.0,BK4,1.0,,0.0,Customer,,40.657305,-73.909505,19.435758261
1108.0,-73.94880737,40.70747869,188,1.0,188.0,BK1,1.0,,0.0,Customer,,40.707551,-73.948818,8.159513395
1109.0,-73.89210462,40.6587434,1174,0.0,1174.0,BK4,1.0,,0.0,Customer,,40.658756,-73.892082,2.296448993
1110.0,-73.89210462,40.6587434,1114,0.0,1114.0,BK4,1.0,,0.0,Customer,,40.658756,-73.892082,2.296448993
1111.0,-73.89210462,40.6587434,1373,0.0,1373.0,BK4,5.0,,0.0,Customer,,40.658756,-73.892082,2.296448993
1112.0,-73.91457088,40.69767077,991,1.0,991.0,BK1,1.0,,0.0,Customer,,40.697474,-73.914767,27.202799201
1113.0,-73.95580782,40.64651671,2488,1.0,2488.0,BK2_3,1.0,,0.0,Customer,,40.646451,-73.955813,7.108883972
1114.0,-73.95580782,40.64651671,2481,1.0,2481.0,BK2_3,1.0,,0.0,Customer,,40.646451,-73.955813,7.108883972
1115.0,-73.87125359,40.66438571,1054,1.0,1054.0,BK4,1.0,,0.0,Customer,,40.664387,-73.871253,0.084549357
1116.0,-73.95085799,40.66904216,2868,1.0,2868.0,BK4,1.0,,0.0,Customer,,40.668981,-73.950865,6.682033329
1117.0,-73.97394489,40.67208672,1518,1.0,1518.0,BK2_3,1.0,,0.0,Customer,,40.672084,-73.973936,1.011503183
1118.0,-73.97394489,40.67208672,1553,1.0,1553.0,BK2_3,1.0,,0.0,Customer,,40.672084,-73.973936,1.011503183
1119.0,-73.94854883,40.65994029,2071,1.0,2071.0,BK2_3,1.0,,0.0,Customer,,40.660241,-73.94858,33.651702053
1120.0,-73.980007,40.66697824,1404,0.0,1404.0,BK2_3,1.0,,0.0,Customer,,40.666981,-73.98,0.511503763
1121.0,-73.980007,40.66697824,1419,0.0,1419.0,BK2_3,1.0,,0.0,Customer,,40.666981,-73.98,0.511503763
1122.0,-73.980007,40.66697824,1558,0.0,1558.0,BK2_3,5.0,,0.0,Customer,,40.666981,-73.98,0.511503763
1123.0,-73.91862545,40.70137038,992,1.0,992.0,BK1,1.0,,0.0,Customer,,40.701363,-73.918612,1.3455650110000001
1124.0,-73.91862545,40.70137038,993,1.0,993.0,BK1,1.0,,0.0,Customer,,40.701363,-73.918612,1.3455650110000001
1125.0,-73.91578337,40.69105961,877,1.0,877.0,BK1,1.0,,0.0,Customer,,40.691078,-73.915821,3.5658558080000002
1126.0,-73.95979968,40.71002082,20,0.0,20.0,BK1,1.0,,0.0,Customer,,40.710076,-73.95981,6.04454307
1127.0,-73.95979968,40.71002082,46,0.0,46.0,BK1,1.0,,0.0,Customer,,40.710076,-73.95981,6.04454307
1128.0,-73.95979968,40.71002082,238,0.0,238.0,BK1,5.0,,0.0,Customer,,40.710076,-73.95981,6.04454307
1129.0,-73.94499907,40.66781409,1800,1.0,1800.0,BK2_3,1.0,,0.0,Customer,,40.667765,-73.945004,5.230099134
1130.0,-73.91242388,40.65770386,2202,1.0,2202.0,BK4,1.0,,0.0,Customer,,40.657686,-73.912536,9.821753116
1131.0,-73.91271739,40.65913024,2102,0.0,2102.0,BK4,1.0,,0.0,Customer,,40.659103,-73.9129,15.511410796
1132.0,-73.91271739,40.65913024,2103,0.0,2103.0,BK4,1.0,,0.0,Customer,,40.659103,-73.9129,15.511410796
1133.0,-73.91271739,40.65913024,2105,0.0,2105.0,BK4,5.0,,0.0,Customer,,40.659103,-73.9129,15.511410796
1134.0,-73.95990473,40.65661892,1966,1.0,1966.0,BK2_3,1.0,,0.0,Customer,,40.656498,-73.959895,13.592103585
1135.0,-73.91809833,40.70192845,1003,1.0,1003.0,BK1,1.0,,0.0,Customer,,40.701911,-73.91807,2.958539949
1136.0,-73.92105665,40.67635997,1841,1.0,1841.0,BK2_3,1.0,,0.0,Customer,,40.676087,-73.921085,30.505860683
